UPC_ID,UPC_DESC,L4 ID,L4_DESC,L5_ID,L5_DESC,MANUFACTURER_NAME,BRAND_NAME
112300245,2CONT+COP ALLUM 6P RETT IPER,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,MARCA PRIVATA,IPER
112200653,IPER PIATTI LIMONE 500ML,124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,MARCA PRIVATA,IPER
112300749,DEO IPER GEL AMB.LAVANDA 150G,126,DEODORANTI PER AMBIENTE,1262,AZIONE CONTINUA,MARCA PRIVATA,IPER
112400018,IPER PIATTI FR/ROSSI 750ML,124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,MARCA PRIVATA,IPER
112300232,PELLIC.IPER MICROONDE 20 MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,MARCA PRIVATA,IPER
111300827,DEO IPER GEL G/AMB.FIORI 150G,126,DEODORANTI PER AMBIENTE,1262,AZIONE CONTINUA,MARCA PRIVATA,IPER
112101714,"IPER LIQ.LAV.BIC/SALG.30L 1,5L",121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,MARCA PRIVATA,IPER
112000022,AMMORB.IPER 30L.GIALLO 750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,MARCA PRIVATA,IPER
112101517,DET.BUCATO LAVAT IPER 3L  SELF,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,MARCA PRIVATA,IPER
112100843,ADDITIVO IPER COLOR 750G,120,CURA TESSUTI,1204,ADDITIVI,MARCA PRIVATA,IPER
112201036,IPER DETERG.PAVIM.BOUQ/FIOR 1L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,MARCA PRIVATA,IPER
111200476,AMMONIACA PROFUMATA IPER 1L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,MARCA PRIVATA,IPER
112101434,IPER LAVAT.EUCALIPTO 1.5L,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,MARCA PRIVATA,IPER
112200185,IPER WC CANDEGGINA 750ML,122,DETERGENTI X LA CASA,1223,CURA WC,MARCA PRIVATA,IPER
112100525,ANTICALCARE LAVATR.IPER 950G,120,CURA TESSUTI,1203,ANTICALCARE PER LAVATRICE,MARCA PRIVATA,IPER
112201096,WC CANDEGGINA TAVOL.IPER 40GX2,122,DETERGENTI X LA CASA,1223,CURA WC,MARCA PRIVATA,IPER
111384065,PELLIC.IPER 36MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,MARCA PRIVATA,IPER
112500079,CARTA IG.IPER 200STR 2V X4,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,MARCA PRIVATA,IPER
111371065,ALLUM.IPER 16MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,MARCA PRIVATA,IPER
111386800,PELLIC.IPER 72MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,MARCA PRIVATA,IPER
111200628,IPER VETRI SPRAY 750ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,MARCA PRIVATA,IPER
112200984,IPER BRILLANT.NEUTRO 500ML,124,PRODOTTI PER STOVIGLIE,1241,LAVASTOVIGLIE,MARCA PRIVATA,IPER
112300244,3CONT+COP ALLUM 4P RETT IPER,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,MARCA PRIVATA,IPER
112500076,ASCIUG.DECO 65ST 3V IPER X4,125,CARTA IGENICA/CASA,1252,CARTA CASA,MARCA PRIVATA,IPER
112300751,DEO IPER GEL AMB.LAVAN.40GX2,126,DEODORANTI PER AMBIENTE,1263,PICCOLI AMBIENTI,MARCA PRIVATA,IPER
111375200,ALLUM.IPER 50MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,MARCA PRIVATA,IPER
112201035,IPER DETERG.PAVIM.LIME/IRIS 1L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,MARCA PRIVATA,IPER
112500074,MAXI ROTOLO 500ST 2V IPER,125,CARTA IGENICA/CASA,1252,CARTA CASA,MARCA PRIVATA,IPER
112200988,IPER DEO LAVASTOV LIMONE,124,PRODOTTI PER STOVIGLIE,1241,LAVASTOVIGLIE,MARCA PRIVATA,IPER
112101006,SAPONE BUCATO MARS.IPER 250GX2,121,DETERGENTI X BUCATO,1212,BUCATO A MANO,MARCA PRIVATA,IPER
112300217,SACCH.GELO TRD 29X42 15PZ IPER,123,CONSERVAZIONE ALIMENTI,1237,SACCHETTI,MARCA PRIVATA,IPER
111374065,ALLUM.IPER 36MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,MARCA PRIVATA,IPER
112300235,CARTAFORNO IPER 50MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,MARCA PRIVATA,IPER
112300231,2VASCH.CALDO ALLUM.12P IPER,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,MARCA PRIVATA,IPER
112400020,IPER PIATTI ALOE 750ML,124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,MARCA PRIVATA,IPER
111200713,IPER BRILLADOCCIA 500ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,MARCA PRIVATA,IPER
112300234,PELLIC.IPER 300MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,MARCA PRIVATA,IPER
112100521,SMACCH.IPER OXYGEN ASTUCC.1KG,120,CURA TESSUTI,1204,ADDITIVI,MARCA PRIVATA,IPER
112200616,IPER PIATTI LIMONE 1L,124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,MARCA PRIVATA,IPER
112201166,WC TAVOL ACQUA BLU IPER 40G X2,122,DETERGENTI X LA CASA,1223,CURA WC,MARCA PRIVATA,IPER
112201034,IPER DETERG.PAVIM.LAVANDA 1L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,MARCA PRIVATA,IPER
112101715,"IPER LIQ.LAV.MAG/LAV.30L 1,5L",121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,MARCA PRIVATA,IPER
112500065,ASCIUG.MAXI DECO IPER 100ST X3,125,CARTA IGENICA/CASA,1252,CARTA CASA,MARCA PRIVATA,IPER
112000082,AMMORB.PRIMAVERA IPER 2L  SELF,120,CURA TESSUTI,1201,AMMORBIDENTI,MARCA PRIVATA,IPER
112200615,IPER PIATTI ACETO 1L,124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,MARCA PRIVATA,IPER
111118150,IPER LIQ.LANA/DELICATI 1L,121,DETERGENTI X BUCATO,1211,CAPI DELICATI,MARCA PRIVATA,IPER
112200986,IPER 22TABS LAVASTOV.CLAS 308G,124,PRODOTTI PER STOVIGLIE,1241,LAVASTOVIGLIE,MARCA PRIVATA,IPER
112500077,ASCIUG.DECO 100ST 2V IPER X2,125,CARTA IGENICA/CASA,1252,CARTA CASA,MARCA PRIVATA,IPER
112400017,IPER PIATTI ACETO 500ML,124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,MARCA PRIVATA,IPER
112201164,WC TAVOL MAXI MARINO IPER 50G,122,DETERGENTI X LA CASA,1223,CURA WC,MARCA PRIVATA,IPER
112300243,4CONT+COP ALLUM 2P RETT IPER,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,MARCA PRIVATA,IPER
112100959,AMMORB.IPER 30L.BLU 750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,MARCA PRIVATA,IPER
112000018,AMMORB.IPER SOFFICE&DELIC 2L,120,CURA TESSUTI,1201,AMMORBIDENTI,MARCA PRIVATA,IPER
111200593,AMMONIACA CLASSICA IPER 1L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,MARCA PRIVATA,IPER
112200987,IPER GEL LAVASTOV T/UNO 750ML,124,PRODOTTI PER STOVIGLIE,1241,LAVASTOVIGLIE,MARCA PRIVATA,IPER
111235638,DETERG.WC DISINCR.M/IPER 750ML,122,DETERGENTI X LA CASA,1223,CURA WC,MARCA PRIVATA,IPER
112100960,AMMORB.IPER 30L.VIOLA 750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,MARCA PRIVATA,IPER
112500075,MAXI ROTOLO 800ST 2V IPER,125,CARTA IGENICA/CASA,1252,CARTA CASA,MARCA PRIVATA,IPER
112400074,IPER PIATTI ACETO 1L       NEW,124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,MARCA PRIVATA,IPER
112101437,IPER LIQ.CAPI COLORATI 1L,121,DETERGENTI X BUCATO,1211,CAPI DELICATI,MARCA PRIVATA,IPER
112500070,CARTA IG.IPER 180STR X12,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,MARCA PRIVATA,IPER
112201094,WC PINO TAVOLETTE IPER 34G X4,122,DETERGENTI X LA CASA,1223,CURA WC,MARCA PRIVATA,IPER
111200295,SALE LAVASTOVIGLIE IPER 1KG,124,PRODOTTI PER STOVIGLIE,1241,LAVASTOVIGLIE,MARCA PRIVATA,IPER
111300789,DEO LIQ.AGRUMI IPER 375ML,126,DEODORANTI PER AMBIENTE,1262,AZIONE CONTINUA,MARCA PRIVATA,IPER
112300242,5CONT+COP ALLUM 1P RETT.IPER,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,MARCA PRIVATA,IPER
112201030,IPER DETERG.PAVIM.LIMONE 1.25L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,MARCA PRIVATA,IPER
112101433,IPER LAVAT.LAVANDA 1.5L,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,MARCA PRIVATA,IPER
112000079,ASSORBI COLORE IPER X20,120,CURA TESSUTI,1204,ADDITIVI,MARCA PRIVATA,IPER
111368065,CARTAFORNO IPER 8MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,MARCA PRIVATA,IPER
112201037,IPER DETERG.PAVIM.CLASS 1.25L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,MARCA PRIVATA,IPER
112201091,DET.PAVIM LIMONE IPER 1L  SELF,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,MARCA PRIVATA,IPER
112500046,CARTA IG.UNICORN X4,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,WORLD CART,KARTIKA
112500059,CARTA CASA AUTUMN KARTIKA X2,125,CARTA IGENICA/CASA,1252,CARTA CASA,WORLD CART,KARTIKA
112500067,CARTA IG.3V CUBO BFF,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,WORLD CART,KARTIKA
112500068,CARTA BAGNO 2ROT.3V KARTIKA,125,CARTA IGENICA/CASA,1252,CARTA CASA,WORLD CART,KARTIKA
112500082,CARTA IG.BFF X4,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,WORLD CART,KARTIKA
112300824,2TENDISCARPE 43/45 KIWI 664010,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800010,SOLETTA GEL SUPP.DA 36/41 KIWI,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800011,SOLETTA GEL SUPP.UO 42/45 KIWI,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800041,CALZANTE 15CM KIWI      695795,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800040,SALVACALZE KIWI         310847,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800012,SOLET.GEL EVERYD.DA 36/41 KIWI,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800037,SOLETTA CLORIFILLA KIWI 304248,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800039,SOLETTA COMFORT KIWI    304754,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800047,SOLETTA CUOIO KIWI      304261,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800008,SOLETTA MEM.FOAM DA 36/41 KIWI,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800043,ALZATACCO UOMO KIWI     310850,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800013,SOLET.GEL EVERYD.UO 42/45 KIWI,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800042,ALZATACCO DONNA KIWI    310845,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800014,SOLETTA SHOE PASS.GEL DIS.KIWI,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800048,SOLETTA TERMO 34/46 KIWI310854,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800015,SOLETTA SHOE PASS.GEL STR.KIWI,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800049,SOLETTA PELLE KIWI      304203,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800009,SOLETTA MEM.FOAM UO 42/45 KIWI,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800045,M/SOLETTA 35/38 KIWI    310853,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800044,SOLETTA FRESH KIWI      304724,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800038,SOLETTA ODOR STOP KIWI  304711,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,SC JOHNSON,KIWI
112800020,LACC.PIAT.NER 90CM KIWI 697019,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800016,LACC.TOND.NER 75CM KIWI 697024,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800019,LACC.PIAT.MAR 90CM KIWI 697044,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300772,SOLETTA KIWI DEO COTTON 42/43,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800006,DEO FRESH PINK KIWI 100ML,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800026,LAC.PIAT.BIA 140CM KIWI 697029,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300780,SOLETTA KIWI FRESH INS WOMAN,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300831,SPAZZ.SCARPE FERRO KIWI 664090,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,BRAND UNIVOCO,KIWI SCJ
112300720,CUSC.TALLONE S/P KIWI   310849,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300781,SOLETTA KIWI FRESH INS MAN,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300829,SPAZZ.SPARGILUCIDO KIWI 664087,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,BRAND UNIVOCO,KIWI SCJ
112300717,SOLETTA S/P S KIWI      310846,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800007,FOOTSILK SPRAY KIWI 100ML,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300769,SOLETTA KIWI OUDOR STOP 40/41,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800033,LAC.TOND.NER 110CM KIWI 697045,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300783,SOLETTA KIWI SPORT 42/43,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300778,SOLETTA KIWI KIDS CONFORT38/39,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300828,SPAZZ.SCARPE M/USO KIWI 664089,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,BRAND UNIVOCO,KIWI SCJ
112300826,CALZANTE ACCIAIO KIWI   664050,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800022,LACC.PIAT.BIA 90CM KIWI 697042,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800025,LAC.CORD.MAR 160CM KIWI 697048,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300767,SOLETTA KIWI OUDOR STOP 44/45,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300825,2TENDISCARPE 40/42 KIWI 664009,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800021,LACC.TOND.MAR.90CM KIWI 697037,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300779,SOLETTA KIWI KIDS INSILES,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800018,LACC.PIAT.NER 75CM KIWI 697038,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800030,LAC.CORD.NER 140CM KIWI 697011,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300719,RETROTALL GEL S/P KIWI  310852,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800029,LACC.CORD.BEI 90CM KIWI 697041,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800032,LACCI NER 110CM KIWI 697049,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800027,LACC.TOND.NER 90CM KIWI 697012,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300716,PLANTARE GEL S/P KIWI   310848,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300827,SPAZZ.SCARPE LEGNO KIWI 664040,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,BRAND UNIVOCO,KIWI SCJ
112300770,SOLETTA KIWI OUDOR STOP 38/39,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300784,SOLETTA KIWI SPORT 40/41,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300776,SOLETTA KIWI KIDS CONFORT42/43,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800034,LACC.CORD.MAR 75CM KIWI 697046,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112800035,LAC.PIAT.110CM NER KIWI 697017,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300832,SPAZZ.GOMMA/SETOLE KIWI 664096,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,BRAND UNIVOCO,KIWI SCJ
112800028,LACC.CORD.MAR 90CM KIWI 697153,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112300830,SPAZZ.PARA/SETOLE KIWI  664088,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,BRAND UNIVOCO,KIWI SCJ
112800024,LAC.CORD.NER 180CM KIWI 697036,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,BRAND UNIVOCO,KIWI SCJ
112000151,PROF.UNSTOPPAB/FRESH LENOR210G,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000264,"AMMORB.LENOR 70L GELSOM 1,75L",120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000009,AMMORB.LENOR 42L SMER&F.1050ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000143,AMMORB.LENOR 35L MINER/M 875ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000001,AMMORB.LENOR 42L T/PUR.1050ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000226,AMMORB.LENOR 35L LAVANDA 875ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000265,"AMMORB.LENOR 70L RISVEGL.1,75L",120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000012,AMMORB.LENOR 26L ORO&FIO 650ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000149,PROF.UNSTOPPAB/LAVIS.LENOR210G,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000163,PROF.PERLE ORO&FIO/V.LENOR210G,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000141,"AMMORB.LENOR 75L ORO/VA 1,875L",120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000005,AMMORB.LENOR 42L ORO&FI 1050ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000145,AMMORB.LENOR 35L VERBENA 875ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000067,PROF.UNSTOPPAB BLISS LEN 275G,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000069,PROF.UNSTOPPAB LAV LEN 275G,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000002,AMMORB.LENOR 42L F/FLOR.1050ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000011,AMMORB.LENOR 26L RISVEGL 650ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000013,AMMORB.LENOR 26L GELSOM 650ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000150,PROF.UNSTOPPAB/SPRIN.LENOR210G,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000068,PROF.UNSTOPPAB FRESH LEN 275G,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000142,"AMMORB.LENOR 75L LAV/PR 1,875L",120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000164,PROF.PERLE RISV/PRIM.LENOR210G,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000144,AMMORB.LENOR 35L F/SETA 875ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000003,AMMORB.LENOR 42L AME&B 1050ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000263,"AMMORB.LENOR 70L ORO/VAN 1,75L",120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000004,AMMORB.LENOR 42L RISVEG.1050ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000007,AMMORB.LENOR 42L GELSOM 1050ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000006,AMMORB.LENOR 42L LAV&C. 1050ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000108,AMMORB.LENOR 42L DIAM&F.1050ML,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000162,PROF.PERLE AMET&BOUQ.LENOR210G,120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112000140,"AMMORB.LENOR 75L R/PRIM.1,875L",120,CURA TESSUTI,1201,AMMORBIDENTI,PROCTER & GAMBLE,LENOR
112101301,LIDO E2 SILVA BIV.BUC/MANO455G,121,DETERGENTI X BUCATO,1212,BUCATO A MANO,ITALSILVA,LIDO
112300512,DEOSPHERE GEL LINEA FRESH 110G,126,DEODORANTI PER AMBIENTE,1262,AZIONE CONTINUA,RELEVI,LINEA FRESH
112101469,"LIP WOOLITE PRO CARE 1,5L",121,DETERGENTI X BUCATO,1211,CAPI DELICATI,RECKITT BENCKISER,LIP WOOLITE
112100479,"LIP LIQ.CLASSICO ROSA 1,5L",121,DETERGENTI X BUCATO,1211,CAPI DELICATI,RECKITT BENCKISER,LIP WOOLITE
111100734,"LIP WOOLITE MIXCOLOR 1,5L",121,DETERGENTI X BUCATO,1211,CAPI DELICATI,RECKITT BENCKISER,LIP WOOLITE
111100880,"LIP WOOLITE MIX NOIR 1,5L",121,DETERGENTI X BUCATO,1211,CAPI DELICATI,RECKITT BENCKISER,LIP WOOLITE
111200278,LYSOFORM SALV.X60 REGULAR,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,UNILEVER,LYSOFORM
112201223,LYSOFORM FRES/ALPINA 1.25L X2,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,UNILEVER,LYSOFORM
112201222,LYSOFORM CASA 1.25L X2,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,UNILEVER,LYSOFORM
111249210,LYSOFORM PROT.CASA CLASSICO 1L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,UNILEVER,LYSOFORM
112101478,LYSOFORM DET.COLOR.25L 1625ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,UNILEVER,LYSOFORM
112101507,DETERS.LYSOF COL.25L 1625MLX2,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,UNILEVER,LYSOFORM
112101559,"LYSOFORM DET.C/BR.3X25L 4,875L",121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,UNILEVER,LYSOFORM
112200381,LYSOFORM FRESCHEZZA ALPINA 1L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,UNILEVER,LYSOFORM
112201231,"LYSOFORM PROTEZIONE/NAT.1,25L",122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,UNILEVER,LYSOFORM
112201160,LYSOFORM CASA CEDRO 1L X2,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,UNILEVER,LYSOFORM
111260239,LYSOFORM CEDRO/BERGAMOTTO 1L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,UNILEVER,LYSOFORM
