ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,turbo_flag_n,Mileage_avg,Levy_avg
45678105,13172,446.8673469387755,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,185000.0,4.0,Variator,Front,04-May,Right-hand drive,White,4,non_turbo,120426.61734693877,446.8673469387755
45239809,15681,1849.5,TOYOTA,Land Cruiser,1993,Jeep,Yes,Diesel,4.2,126000.0,6.0,Manual,4x4,04-May,Left wheel,Green,0,non_turbo,174500.0,1849.5
45590815,6899,0.0,OPEL,Astra,2000,Hatchback,Yes,Petrol,1.6,111111.0,4.0,Manual,Front,04-May,Left wheel,Green,0,non_turbo,166836.72727272726,0.0
45800568,15053,0.0,BMW,X5,2000,Jeep,Yes,Petrol,4.4,250000.0,8.0,Tiptronic,4x4,04-May,Left wheel,Black,4,non_turbo,166698.5,0.0
45763861,627,645.0,HYUNDAI,Elantra,2011,Jeep,Yes,Petrol,1.8,172502.0,4.0,Automatic,Front,04-May,Left wheel,Black,12,non_turbo,151490.9150943396,683.8867924528302
45764869,627,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,300000.0,6.0,Automatic,4x4,04-May,Left wheel,Black,12,non_turbo,178726.18681318683,835.6263736263736
45757881,5331,90.86666666666666,OPEL,Corsa,2000,Sedan,No,Petrol,1.2,147942.6,4.0,Manual,Front,04-May,Left wheel,Silver,2,non_turbo,147942.6,90.86666666666666
45797228,11290,966.0,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,2.0,139448.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,131115.86666666667,1018.6666666666666
45661660,549,1018.0,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.0,251120.0,6.0,Automatic,4x4,04-May,Left wheel,Black,12,non_turbo,168996.2258064516,972.7741935483871
45793339,5645,105.0,OPEL,Astra,1998,Hatchback,No,Petrol,1.6,211000.0,4.0,Manual,Front,04-May,Left wheel,Blue,2,non_turbo,171000.38461538462,105.0
45776746,20698,753.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.4,198400.0,4.0,Automatic,Front,04-May,Left wheel,Red,0,non_turbo,168805.61937716263,623.840830449827
45772643,1254,2705.0,TOYOTA,Highlander,2005,Jeep,Yes,Petrol,3.3,244283.0,6.0,Automatic,Front,04-May,Left wheel,Black,12,non_turbo,151156.6,541.0
45809581,12432,585.0,CHEVROLET,Cruze,2013,Sedan,Yes,Petrol,1.8,114335.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,129369.5625,604.8333333333334
45807588,10976,0.0,NISSAN,Tiida,2009,Hatchback,No,Petrol,1.5,106000.0,4.0,Variator,Front,04-May,Right-hand drive,White,2,non_turbo,119000.0,0.0
45804467,25889,836.0,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,94131.0,4.0,Automatic,Front,04-May,Left wheel,Blue,4,non_turbo,134822.575,838.9583333333334
45812732,3136,777.0,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,55811.0,4.0,Automatic,Front,04-May,Left wheel,Black,12,non_turbo,142555.02310231022,519.6336633663366
45796974,10945,1185.0,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,85678.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,99527.0625,1036.875
45816418,51746,1811.0,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,220000.0,8.0,Tiptronic,4x4,04-May,Left wheel,White,0,non_turbo,238692.83615819208,1542.8813559322034
45798466,25089,642.0,VOLKSWAGEN,Tiguan,2012,Jeep,Yes,Petrol,2.0,98000.0,4.0,Tiptronic,4x4,04-May,Left wheel,White,12,non_turbo,161281.375,711.25
45793251,14113,1017.0,CHEVROLET,Orlando,2017,Jeep,Yes,Petrol,2.0,27992.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,84324.58333333333,904.4166666666666
45793570,6583,961.0,CHEVROLET,Captiva,2009,Jeep,Yes,Diesel,2.0,51480.0,4.0,Automatic,Front,04-May,Left wheel,Black,4,non_turbo,62774.25,962.125
45773198,392,2476.0,NISSAN,Maxima,2001,Sedan,Yes,Petrol,3.0,300000.0,6.0,Automatic,Front,04-May,Left wheel,White,12,non_turbo,274787.71428571426,353.7142857142857
45720361,22580,0.0,CHRYSLER,300 LIMITED,2011,Sedan,Yes,Petrol,3.6,130000.0,6.0,Tiptronic,Rear,04-May,Left wheel,Black,6,non_turbo,130000.0,0.0
45523729,24775,108.21212121212122,MERCEDES-BENZ,CLS 55 AMG,2006,Sedan,Yes,Petrol,5.5,180000.0,8.0,Tiptronic,Rear,04-May,Left wheel,Grey,8,non_turbo,183225.48484848486,108.21212121212122
45791262,51746,671.780487804878,BMW,535 I,2014,Sedan,Yes,Petrol,3.0,53065.0,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,12,Turbo,106656.41463414633,671.780487804878
45656726,392,761.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,267165.0,4.0,Automatic,Front,04-May,Left wheel,White,12,non_turbo,197688.4927536232,496.4347826086956
45802473,18211,528.0,HYUNDAI,I30,2014,Hatchback,Yes,Diesel,1.6,208791.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,89873.875,524.4375
45218851,8311,966.0,DODGE,Caliber,2009,Sedan,No,Petrol,2.0,240000.0,4.0,Automatic,Front,04-May,Left wheel,Black,8,non_turbo,240000.0,966.0
45771470,54568,1360.0,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,202651.0,8.0,Automatic,4x4,04-May,Left wheel,Black,0,non_turbo,187014.28169014084,1145.9014084507041
45773575,251,607.0,TOYOTA,Camry,2019,Jeep,Yes,Hybrid,2.5,56834.0,4.0,Automatic,Front,04-May,Left wheel,Black,12,non_turbo,27197.11320754717,960.8867924528302
45624756,29479,1058.0,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,205250.0,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,non_turbo,180820.08474576272,853.5084745762712
44918942,10976,113.2,TOYOTA,Prius,2006,Hatchback,Yes,Hybrid,1.5,168000.0,4.0,Variator,Front,04-May,Left wheel,Carnelian red,10,non_turbo,173805.9,113.2
45732747,10663,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,300000.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,262805.5196629214,716.2134831460675
45638738,3293,530.0,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,153888.0,4.0,Automatic,4x4,04-May,Left wheel,White,0,non_turbo,145908.16279069768,452.1860465116279
45635144,627,640.0,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Diesel,2.0,142515.0,4.0,Automatic,Front,04-May,Left wheel,White,12,non_turbo,120250.7794117647,509.4852941176471
45435759,26030,749.0,HYUNDAI,Tucson,2014,Jeep,Yes,Petrol,2.4,70000.0,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,6,non_turbo,115607.97321428571,632.8839285714286
45810892,251,650.0,CHEVROLET,Cruze,2016,Sedan,Yes,Petrol,1.4,133346.0,4.0,Automatic,Front,04-May,Left wheel,Brown,12,non_turbo,82960.41333333333,813.4533333333334
45368790,6899,305.0,OPEL,Astra,1998,Universal,No,CNG,1.6,256000.0,4.0,Manual,Front,04-May,Left wheel,Silver,4,non_turbo,156600.0,305.0
45787547,14113,0.0,VOLKSWAGEN,Passat 2.0 tfsi,2007,Sedan,Yes,Petrol,2.0,197548.0,4.0,Automatic,Front,04-May,Left wheel,Grey,12,Turbo,205984.16666666666,0.0
45646500,627,1055.0,MERCEDES-BENZ,C 300,2013,Sedan,Yes,Petrol,3.5,105014.0,6.0,Automatic,4x4,04-May,Left wheel,Black,12,non_turbo,122573.140625,760.453125
45777011,15681,585.0,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,131638.0,4.0,Automatic,Front,04-May,Left wheel,Golden,0,non_turbo,125582.03827751197,542.3301435406698
45766985,7840,0.0,NISSAN,Teana,2005,Sedan,No,Petrol,2.4,74400.0,6.0,Automatic,Front,04-May,Right-hand drive,Silver,6,non_turbo,103327.11764705883,0.0
45798509,15681,640.0,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2.0,113000.0,4.0,Tiptronic,Front,04-May,Left wheel,Silver,4,non_turbo,125582.03827751197,542.3301435406698
45329787,5488,0.0,TOYOTA,Vitz,2000,Hatchback,Yes,Petrol,1.0,108703.66666666667,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2,non_turbo,108703.66666666667,0.0
45787421,59586,1104.0,BMW,X5,2015,Jeep,Yes,Petrol,3.0,143000.0,6.0,Tiptronic,4x4,04-May,Left wheel,Blue,16,non_turbo,140207.34146341463,889.0243902439024
45814994,6586,609.0,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,272781.0,4.0,Automatic,Front,04-May,Left wheel,Black,12,non_turbo,55414.63725490196,801.2647058823529
45788674,21482,585.0,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,123000.0,4.0,Automatic,Front,04-May,Left wheel,Black,0,non_turbo,150602.16730038024,608.2661596958175
45768989,16621,496.4347826086956,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,120000.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,197688.4927536232,496.4347826086956
44232129,10349,1267.0,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,77000.0,4.0,Automatic,Front,04-May,Right-hand drive,Black,10,non_turbo,120426.61734693877,446.8673469387755
45327807,4704,0.0,OPEL,Astra,1998,Sedan,No,Petrol,1.6,11111.0,4.0,Manual,Front,04-May,Left wheel,White,4,non_turbo,285501.55,0.0
39692498,250,839.1818181818181,TOYOTA,Land Cruiser Prado,2015,Jeep,No,Diesel,3.0,80000.0,4.0,Automatic,4x4,04-May,Left wheel,Black,8,non_turbo,90190.54545454546,839.1818181818181
45732632,14909,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,283593.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,262805.5196629214,716.2134831460675
45786049,3763,0.0,OPEL,Vectra,1997,Goods wagon,No,Petrol,1.6,111111.0,4.0,Manual,Front,04-May,Left wheel,Grey,2,non_turbo,429444.4285714286,0.0
45238260,21326,781.0,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,12300.0,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,non_turbo,168805.61937716263,623.840830449827
45801602,20266,531.0,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,106400.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,146380.4312267658,556.7806691449814
45730077,57108,971.0,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,2.2,55510.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,74109.65555555555,771.0555555555555
45710520,27598,0.0,TOYOTA,Land Cruiser,2002,Jeep,Yes,Petrol,4.7,196000.0,8.0,Automatic,4x4,04-May,Left wheel,Grey,4,non_turbo,112571.42857142857,0.0
45762580,2744,751.0,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,126690.0,4.0,Automatic,Front,04-May,Left wheel,Silver,0,non_turbo,125582.03827751197,542.3301435406698
45814770,10036,376.8,MITSUBISHI,Montero,2000,Jeep,Yes,CNG,3.5,22300.0,6.0,Tiptronic,4x4,04-May,Left wheel,White,8,non_turbo,126687.8,376.8
45793707,5018,1282.0,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2.0,54647.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,73834.92857142857,1225.452380952381
45793326,11604,489.0,CHEVROLET,Spark,2016,Sedan,Yes,Petrol,1.0,33492.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,82960.41333333333,813.4533333333334
45813915,78,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Petrol,3.5,242685.0,6.0,Automatic,4x4,04-May,Left wheel,Black,12,non_turbo,187466.69491525425,1051.364406779661
45808584,6429,1946.0,AUDI,RS6,2017,Sedan,Yes,Petrol,4.0,34483.0,8.0,Automatic,4x4,04-May,Left wheel,Grey,12,non_turbo,55501.57142857143,1348.5714285714287
45660977,16621,915.0,BMW,X5,2014,Jeep,Yes,Diesel,3.0,110715.0,6.0,Automatic,4x4,04-May,Left wheel,White,0,non_turbo,104729.6170212766,692.531914893617
45803936,17634,836.0,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,149800.0,4.0,Automatic,Front,04-May,Left wheel,Blue,4,non_turbo,134822.575,838.9583333333334
42368942,17562,697.0,VOLKSWAGEN,Jetta SPORT,2015,Sedan,Yes,Petrol,1.8,59661.0,4.0,Automatic,Front,04-May,Left wheel,White,8,Turbo,81279.6875,560.5208333333334
45761804,7840,1436.0,OPEL,Astra H,2005,Hatchback,No,Diesel,1.7,104483.33333333333,4.0,Manual,Front,04-May,Left wheel,Grey,5,Turbo,104483.33333333333,425.6666666666667
45801443,9252,531.0,HYUNDAI,Accent,2012,Hatchback,Yes,Diesel,1.6,64160.0,4.0,Automatic,Front,04-May,Left wheel,Black,4,non_turbo,116822.2,424.8
45783942,5331,0.0,LAND ROVER,Freelander,1999,Jeep,No,Petrol,1.8,204000.0,4.0,Manual,4x4,02-Mar,Right-hand drive,Carnelian red,4,non_turbo,204000.0,0.0
45598183,7527,0.0,UAZ,31514,1957,Jeep,No,Petrol,2.0,0.0,4.0,Manual,4x4,02-Mar,Left wheel,Yellow,0,non_turbo,0.0,0.0
45763630,627,1325.0,MAZDA,CX-9,2019,Jeep,Yes,Petrol,2.5,14186.0,4.0,Automatic,Front,04-May,Left wheel,White,12,non_turbo,19120.85714285714,1218.7142857142858
45680606,8467,0.0,RENAULT,Megane,2005,Goods wagon,No,Petrol,1.6,111111.0,4.0,Manual,Front,04-May,Left wheel,White,0,non_turbo,111111.0,0.0
45772520,706,639.0,AUDI,A4,2014,Sedan,Yes,Petrol,2.0,162032.0,4.0,Automatic,Front,04-May,Left wheel,Black,0,non_turbo,124531.04,694.2
45573586,28225,707.0,BMW,528,2011,Sedan,Yes,Petrol,2.0,200000.0,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,0,Turbo,140053.3488372093,756.1860465116279
45798073,13771,790.0,HYUNDAI,Elantra,2009,Sedan,Yes,Petrol,1.6,99110.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,133929.92307692306,935.3076923076923
45768192,1490,586.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106.0,4.0,Automatic,Front,04-May,Left wheel,White,0,non_turbo,160469.67567567568,524.1621621621622
29267633,120,689.0588235294117,MERCEDES-BENZ,E 320,2003,Sedan,Yes,Petrol,3.2,130000.0,6.0,Tiptronic,Rear,04-May,Left wheel,Black,8,non_turbo,186075.64705882352,689.0588235294117
45789532,7213,0.0,NISSAN,Tiida,2006,Hatchback,No,Petrol,1.5,230000.0,4.0,Variator,Front,04-May,Right-hand drive,Beige,2,non_turbo,112489.44444444444,0.0
45795682,17876,521.0185185185185,KIA,Forte,2012,Sedan,No,Petrol,2.4,92800.0,4.0,Tiptronic,Front,04-May,Left wheel,Black,10,non_turbo,116670.70370370371,521.0185185185185
45792986,2979,0.0,VOLKSWAGEN,Polo,1997,Hatchback,No,Petrol,1.6,212000.0,4.0,Automatic,Front,04-May,Left wheel,Blue,2,non_turbo,111183430.55555555,0.0
45618562,6899,0.0,TOYOTA,Fun Cargo,2004,Universal,No,Petrol,1.5,150000.0,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,12,non_turbo,150000.0,0.0
45812566,20385,781.0,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,10000.0,6.0,Tiptronic,Front,04-May,Left wheel,White,16,non_turbo,168805.61937716263,623.840830449827
45764935,282,2455.0,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,218126.0,8.0,Automatic,4x4,04-May,Left wheel,Black,0,non_turbo,232389.44303797468,1917.6582278481012
45802743,38445,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,180000.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,109803.82587064676,870.094527363184
45546280,26030,530.0,MINI,Countryman,2013,Jeep,Yes,Petrol,1.6,140000.0,4.0,Automatic,4x4,04-May,Left wheel,Blue,16,Turbo,109211.14285714286,419.42857142857144
45813643,5018,603.0,TOYOTA,Highlander,2015,Jeep,Yes,Hybrid,3.5,73954.0,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,non_turbo,90190.54545454546,839.1818181818181
45808885,43360,1055.0,FORD,Explorer,2013,Jeep,Yes,Petrol,3.5,106604.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,107213.64705882352,692.3529411764706
45398915,43278,173.5,MERCEDES-BENZ,Vito,2014,Minivan,No,Diesel,2.2,140000.0,4.0,Tiptronic,Rear,04-May,Left wheel,White,6,Turbo,180000.0,173.5
45766358,125,1664.0,TOYOTA,Tundra,2013,Coupe,Yes,Petrol,5.7,234683.0,8.0,Automatic,Rear,04-May,Left wheel,White,12,non_turbo,234683.0,1664.0
45809501,45044,891.0,CHEVROLET,Captiva,2016,Jeep,Yes,Diesel,2.0,62814.0,4.0,Automatic,Front,04-May,Left wheel,Grey,4,non_turbo,83864.86206896552,825.0689655172414
45641706,24775,784.0,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.5,25000.0,4.0,Automatic,Front,04-May,Left wheel,Purple,12,non_turbo,47881.36,730.72
45731528,46919,1327.0,HYUNDAI,H1,2018,Universal,Yes,Diesel,2.5,71689.0,4.0,Automatic,Front,04-May,Left wheel,Grey,4,non_turbo,39735.666666666664,1327.0
45767394,627,475.0,CHEVROLET,Volt,2012,Jeep,Yes,Hybrid,1.4,188419.0,4.0,Automatic,Front,04-May,Left wheel,Red,0,non_turbo,175216.55555555556,620.2777777777778
45797690,19707,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,176486.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,134967.6561085973,587.6515837104073
45773012,19130,1292.0,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3.0,49499.0,6.0,Automatic,4x4,04-May,Left wheel,Silver,0,non_turbo,72692.66666666667,1355.047619047619
45785093,33556,456.0,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,123198.0,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12,non_turbo,110446.21590909091,629.8295454545455
45789088,18503,589.737012987013,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,192000.0,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8,non_turbo,238968.55194805196,589.737012987013
45732585,42692,640.0,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.0,130180.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,134050.43181818182,625.1931818181819
45809670,44849,697.0,HONDA,Civic,2015,Coupe,Yes,Petrol,1.8,62877.0,4.0,Automatic,Front,04-May,Left wheel,Red,4,non_turbo,66514.0,764.6666666666666
45752121,6586,0.0,BMW,3.18E+38,1997,Sedan,Yes,Petrol,1.8,245000.0,4.0,Automatic,Rear,04-May,Left wheel,Black,4,non_turbo,174517.33333333334,0.0
45712250,50,471.8787878787879,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,300000.0,4.0,Automatic,Front,04-May,Left wheel,White,6,non_turbo,17027505.62121212,471.8787878787879
45815378,34497,175.83333333333334,NISSAN,Quest,2013,Minivan,Yes,CNG,3.5,45000.0,6.0,Automatic,Front,>5,Left wheel,White,12,non_turbo,49833.333333333336,175.83333333333334
45809486,41055,891.0,CHEVROLET,Captiva,2016,Jeep,Yes,Diesel,2.0,70922.0,4.0,Automatic,Front,04-May,Left wheel,White,4,non_turbo,83864.86206896552,825.0689655172414
45806872,1019,585.0,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,173933.0,4.0,Automatic,Front,04-May,Left wheel,Silver,12,non_turbo,120426.61734693877,446.8673469387755
45793838,8154,820.6666666666666,NISSAN,Versa,2010,Hatchback,No,Petrol,1.8,1000.0,4.0,Automatic,Front,04-May,Left wheel,Grey,0,non_turbo,57513.333333333336,820.6666666666666
45649812,220,1399.0,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,300000.0,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,non_turbo,238692.83615819208,1542.8813559322034
45804348,23521,919.0,BMW,335,2012,Sedan,Yes,Petrol,3.0,82990.0,6.0,Automatic,Rear,04-May,Left wheel,White,0,non_turbo,133708.20454545456,442.8636363636364
45802783,25873,640.0,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.0,41203.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,134050.43181818182,625.1931818181819
45698188,17249,399.4,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.8,185600.0,4.0,Variator,Front,04-May,Left wheel,Golden,4,non_turbo,237129.93333333332,399.4
45801646,19416,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,120581.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,134967.6561085973,587.6515837104073
45810302,22567,642.0,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2.0,60080.0,4.0,Automatic,Front,04-May,Left wheel,Black,4,non_turbo,124583.02469135802,488.9753086419753
45523452,10349,1079.0,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2.0,38712.0,4.0,Automatic,Front,04-May,Left wheel,White,12,non_turbo,35132.67857142857,988.7857142857143
45807567,22580,919.0,BMW,X3,2012,Jeep,Yes,Petrol,3.0,130000.0,6.0,Tiptronic,4x4,04-May,Left wheel,White,12,non_turbo,189511.45569620252,830.493670886076
45727527,15850,707.0,SSANGYONG,Korando,2011,Jeep,Yes,Diesel,2.0,190538.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,148335.34567901236,725.7530864197531
45804418,31245,2108.0,LEXUS,LS 460,2009,Sedan,Yes,Petrol,4.6,188266.0,4.0,Automatic,Front,04-May,Left wheel,Black,4,non_turbo,166443.6,1356.7
45802077,18500,862.0,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,222604.0,4.0,Automatic,Front,04-May,Left wheel,Black,4,non_turbo,226517.0,862.0
45780546,10036,0.0,UAZ,31514,1987,Jeep,Yes,Petrol,2.0,60000.0,4.0,Manual,4x4,04-May,Left wheel,Green,4,non_turbo,60000.0,0.0
45774869,11604,609.6666666666666,SUBARU,Forester,2006,Jeep,No,Petrol,2.0,257600.0,1.0,Tiptronic,4x4,04-May,Right-hand drive,Black,2,non_turbo,223299.33333333334,609.6666666666666
45798815,8467,676.5714285714286,SUBARU,Legacy,2004,Sedan,Yes,Petrol,2.0,300000.0,4.0,Tiptronic,4x4,04-May,Right-hand drive,Black,3,non_turbo,2953301.5714285714,676.5714285714286
45769191,314,862.0,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,130306.0,4.0,Automatic,4x4,04-May,Left wheel,Green,0,non_turbo,155819.14814814815,866.0370370370371
44218307,40,0.0,HONDA,FIT,2003,Sedan,No,Petrol,1.5,145000.0,4.0,Automatic,Front,04-May,Right-hand drive,White,2,non_turbo,126775.0,0.0
43744062,20385,623.840830449827,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,180000.0,4.0,Automatic,Front,04-May,Left wheel,Grey,8,non_turbo,168805.61937716263,623.840830449827
45646042,3450,607.0,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626.0,4.0,Automatic,Front,04-May,Left wheel,Black,12,non_turbo,21783.352112676057,955.5211267605633
45621642,392,919.0,BMW,X5,2012,Jeep,Yes,Diesel,3.0,296395.0,6.0,Automatic,4x4,04-May,Left wheel,Grey,0,non_turbo,189511.45569620252,830.493670886076
45797249,45204,1017.0,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2.0,31022.0,4.0,Automatic,Front,04-May,Left wheel,Grey,4,non_turbo,92753.568,954.344
45802453,22894,917.0,HYUNDAI,Grandeur,2013,Sedan,Yes,Petrol,3.0,55171.0,4.0,Automatic,Front,04-May,Left wheel,Black,4,non_turbo,125582.03827751197,542.3301435406698
45771396,1333,1277.0,KIA,Optima,2018,Sedan,Yes,Petrol,2.4,52710.0,4.0,Automatic,Front,04-May,Left wheel,Blue,12,non_turbo,61617.71428571428,1117.2857142857142
45810032,59827,1077.0,HONDA,Civic,2019,Sedan,Yes,Petrol,2.0,8115.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,8940.2,1196.0
45617861,8938,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,256914.0,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,non_turbo,200757.85585585586,1431.4234234234234
45760402,7527,0.0,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,150000.0,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,non_turbo,140249.8076923077,0.0
45799531,18189,157.33333333333334,BMW,528,2007,Sedan,Yes,Petrol,3.0,230000.0,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12,non_turbo,83442042.5,157.33333333333334
40808507,26657,954.344,HYUNDAI,Sonata 2.4L,2017,Sedan,No,Petrol,2.4,102569.0,4.0,Automatic,Front,04-May,Left wheel,Silver,0,non_turbo,92753.568,954.344
45809838,1333,1533.0,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,3.6,120696.0,6.0,Automatic,Front,04-May,Left wheel,Silver,12,non_turbo,82960.41333333333,813.4533333333334
45706518,18826,642.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,2.0,184000.0,4.0,Automatic,Front,04-May,Left wheel,Black,0,non_turbo,160469.67567567568,524.1621621621622
45298110,31047,1275.0,MITSUBISHI,Outlander Sport,2019,Jeep,No,Petrol,2.4,2400.0,4.0,Tiptronic,4x4,04-May,Left wheel,Black,10,non_turbo,4200.0,637.5
45642122,18817,765.0,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2.0,69045.40909090909,4.0,Automatic,4x4,04-May,Left wheel,White,12,non_turbo,69045.40909090909,644.1818181818181
45816445,5802,1236.0,HONDA,FIT,2011,Hatchback,No,Petrol,1.3,95000.0,4.0,Automatic,Front,04-May,Right-hand drive,Blue,8,non_turbo,150554.78873239437,605.2816901408451
45732979,11290,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,300000.0,4.0,Automatic,Front,04-May,Left wheel,Silver,4,non_turbo,194482.34897360703,829.6422287390029
45727764,6115,779.0,LEXUS,ES 300,2013,Sedan,Yes,Hybrid,2.5,152400.0,4.0,Automatic,Front,04-May,Left wheel,Silver,12,non_turbo,103323.66666666667,633.1666666666666
45766462,5331,0.0,NISSAN,Tiida,2006,Hatchback,No,Petrol,1.5,290000.0,4.0,Variator,Front,04-May,Right-hand drive,Golden,2,non_turbo,112489.44444444444,0.0
45639990,16308,0.0,SUBARU,Forester,2008,Jeep,Yes,Petrol,2.5,285888.0,4.0,Tiptronic,4x4,04-May,Left wheel,Golden,4,non_turbo,292944.0,0.0
45787051,5331,0.0,UAZ,31514,1990,Jeep,No,Petrol,2.4,0.0,4.0,Manual,4x4,04-May,Left wheel,Black,0,non_turbo,0.0,0.0
45762895,19444,601.6444444444444,TOYOTA,Camry,2010,Sedan,Yes,Petrol,2.5,85000.0,6.0,Automatic,Front,04-May,Left wheel,Grey,12,non_turbo,202511.57037037038,601.6444444444444
